table,field,ddl_declaration,ddl_not_null,source_path,source_line,manifest_planes,build_disposition,capability,recommended_timing,recommended_owner,recommendation
control.integration_endpoint,tenant_id,uuid NOT NULL,True,server/db/ddl/common/control/03_tables.sql,210,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
control.integration_endpoint,connector_instance_id,uuid NOT NULL,True,server/db/ddl/common/control/03_tables.sql,210,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
control.integration_endpoint,code,text NOT NULL,True,server/db/ddl/common/control/03_tables.sql,210,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
control.integration_endpoint,name,text NOT NULL,True,server/db/ddl/common/control/03_tables.sql,210,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
control.integration_endpoint,description,text,False,server/db/ddl/common/control/03_tables.sql,210,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
control.integration_endpoint,endpoint_kind_code,text NOT NULL DEFAULT 'operation',True,server/db/ddl/common/control/03_tables.sql,210,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
control.integration_endpoint,path,text NOT NULL,True,server/db/ddl/common/control/03_tables.sql,210,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
control.integration_endpoint,http_method,control.http_method_d NOT NULL DEFAULT 'POST',True,server/db/ddl/common/control/03_tables.sql,210,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
control.integration_endpoint,request_content_type,text NOT NULL DEFAULT 'application/json',True,server/db/ddl/common/control/03_tables.sql,210,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
control.integration_endpoint,timeout_ms,integer NOT NULL DEFAULT 10000,True,server/db/ddl/common/control/03_tables.sql,210,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
control.integration_endpoint,retry_policy,jsonb NOT NULL DEFAULT '{}'::jsonb,True,server/db/ddl/common/control/03_tables.sql,210,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
control.integration_endpoint,headers,jsonb NOT NULL DEFAULT '{}'::jsonb,True,server/db/ddl/common/control/03_tables.sql,210,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
control.integration_endpoint,request_schema,jsonb NOT NULL DEFAULT '{}'::jsonb,True,server/db/ddl/common/control/03_tables.sql,210,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
control.integration_endpoint,max_payload_bytes,integer NOT NULL DEFAULT 1048576,True,server/db/ddl/common/control/03_tables.sql,210,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
control.integration_endpoint,definition_version,integer NOT NULL DEFAULT 1,True,server/db/ddl/common/control/03_tables.sql,210,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
control.integration_endpoint,health_check_path,text,False,server/db/ddl/common/control/03_tables.sql,210,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
control.integration_endpoint,health_status,control.connector_health_status_d NOT NULL DEFAULT 'unknown',True,server/db/ddl/common/control/03_tables.sql,210,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
control.integration_endpoint,last_checked_at,timestamptz,False,server/db/ddl/common/control/03_tables.sql,210,"neon,mesh,studio",Source definition; verify deployment separately,Platform supporting data,System operation / configuration,Platform services / administrators,No supplier intake field; retain normal authority and lifecycle.
